entity_group,term_type,score_type,score,score,score,score,score,score,score,score
not_select,mobd,similarity,1531.0,0.8390620310254735,0.06572869703302857,0.7052928999999999,0.7752893000000001,0.8499985000000001,0.8935637000000001,0.9713445
not_select,neop,ic,1270.0,0.9637536197287574,0.060986617520343726,0.6368706932317131,0.9639566131020105,0.9880273421379762,0.9950404747222108,0.998494044984377
not_select,neop,identity,1270.0,3.776549752866189,1.8526228260499096,1.5108402967453003,2.594859540462494,3.4178309440612793,4.536053657531738,13.264669418334961
not_select,neop,similarity,1270.0,0.8729444995275591,0.056062298274076494,0.7008101,0.856628975,0.8809674999999999,0.9076494499999999,1.0
not_select,orch,ic,187.0,0.972068548540546,0.038454020315211564,0.7804882007680191,0.9773174347297678,0.9814669947314499,0.9864265200092392,0.9911552844516623
not_select,orch,identity,187.0,6.72513726050841,2.7634866280255332,1.553998351097107,4.198412895202637,7.9637532234191895,8.849132537841797,13.010950088500977
not_select,orch,similarity,187.0,0.8278099074866311,0.07412331959855707,0.7000066,0.76926375,0.8232499,0.8951057,1.0
not_select,orga,ic,69.0,0.9824709855377584,0.007400727093636395,0.9383862323327972,0.9843305673140025,0.9843305673140025,0.9864265200092392,0.9880273421379762
not_select,orga,identity,69.0,4.940142334371373,3.554817179647993,1.8373537063598633,2.30486798286438,2.8365888595581055,7.40754508972168,11.253796577453613
not_select,orga,similarity,69.0,0.8169133710144928,0.07218253658542899,0.7020816000000001,0.7739704999999999,0.7857987,0.8276602,1.0
not_select,orgf,ic,173.0,0.9752957238779923,0.03098384375525068,0.7968933430901446,0.9814669947314499,0.9814669947314499,0.9864265200092392,0.9945040613173882
not_select,orgf,identity,173.0,6.836198117691658,2.903893236793587,2.459475040435791,4.2124924659729,6.696329116821289,9.440250396728516,12.656131744384766
not_select,orgf,similarity,173.0,0.8437811803468209,0.07275895396697542,0.7039789999999999,0.7608039,0.8782064,0.8914348000000001,0.9364345999999999
not_select,ortf,ic,45.0,0.9706194893045247,0.0434690745594305,0.7974692659017165,0.9754858517656649,0.9892900925917917,0.9924669168993623,0.9950404747222108
not_select,ortf,identity,45.0,9.640439417627123,3.824575259345728,1.815017819404602,8.283402442932129,11.092303276062012,12.340777397155762,14.716169357299805
not_select,ortf,similarity,45.0,0.78653298,0.05027735587865936,0.7000637999999999,0.7529870999999999,0.7754000000000001,0.8218373000000001,0.8797419
not_select,patf,ic,249.0,0.9854628280360739,0.024051455277583223,0.7951848977599051,0.9864265200092392,0.9911552844516623,0.9934396525934739,0.9984713981970886
not_select,patf,identity,249.0,5.432299905991458,2.74390600207742,1.535200595855713,3.1589438915252686,5.012885093688965,7.305158615112305,12.126503944396973
not_select,patf,similarity,249.0,0.8099110437751004,0.06187810516485774,0.7020164,0.7611235000000001,0.8156072000000001,0.8650419,0.9395232
not_select,phsf,ic,38.0,0.9457532025342045,0.09091460606147546,0.6229290659568294,0.9605377126072765,0.9814669947314499,0.9859025318354301,0.9903117102797875
not_select,phsf,identity,38.0,8.053210258483887,2.9818510093104176,2.0355236530303955,6.885568380355835,8.864322662353516,9.79964566230774,13.194025993347168
not_select,phsf,similarity,38.0,0.7855619684210526,0.06914997990185597,0.7026258999999999,0.7257278249999999,0.7828767999999999,0.812733425,0.9462596999999999
not_select,phsu,ic,422.0,0.9747590580809066,0.033549297696919056,0.7804882007680191,0.9814669947314499,0.9814669947314499,0.9843305673140025,0.9958504399983178
not_select,phsu,identity,422.0,5.721710447734001,3.3722623083551655,1.553998351097107,2.6922430992126465,3.9717249870300293,9.282304525375366,12.390130043029785
not_select,phsu,similarity,422.0,0.7761707848341233,0.04710828946705188,0.7000066,0.7384729999999999,0.76766875,0.8101833,0.9465561
not_select,sosy,ic,383.0,0.9812028396227459,0.021281624713758565,0.8509466839835594,0.9814669947314499,0.9880273421379762,0.9892900925917917,0.9958504399983178
not_select,sosy,identity,383.0,5.918132350276718,2.3572534717523794,1.525417447090149,4.490868806838989,5.778787612915039,7.779603004455566,12.100337982177734
not_select,sosy,similarity,383.0,0.7757935130548304,0.06164790624868993,0.7004203,0.72943715,0.7535387,0.8157445000000001,1.0
not_select,topp,ic,54.0,0.9827271574488454,0.01622756655057435,0.946522581918157,0.9843305673140025,0.9929868674157654,0.9929868674157654,0.9934396525934739
not_select,topp,identity,54.0,11.874023861355251,3.2644160497284798,3.0071420669555664,12.413283348083496,12.79732608795166,13.238663673400879,14.759062767028809
not_select,topp,similarity,54.0,0.7766492666666667,0.024727052622629017,0.7432209999999999,0.7569318,0.7749687000000001,0.7906116999999999,0.8170601
select,aapp,ic,24.0,0.9638520466262671,0.05063904956299271,0.804647548976095,0.9710440965609988,0.9843305673140025,0.9843305673140025,0.9990631260470695
select,aapp,identity,24.0,0.992871274240315,0.3359110852679538,-0.016719616949558258,0.8752409517765045,1.1692063808441162,1.1908539533615112,1.269322156906128
select,aapp,similarity,24.0,0.9300625958333333,0.06325075184840288,0.7974851000000001,0.920220125,0.94343,0.9575724999999999,1.0
select,anab,ic,11.0,0.9773965068135483,0.046444272261732714,0.8389740261215356,0.9853785436616209,0.9945040613173882,0.9945040613173882,0.9965539037354343
select,anab,identity,11.0,1.1346857256510041,0.4085442617560934,0.08673874288797379,1.1274681091308594,1.280013918876648,1.348439633846283,1.49757981300354
select,anab,similarity,11.0,0.8618731636363637,0.07817022484616855,0.7592943999999999,0.80882935,0.8467444,0.8823824499999999,1.0
select,bacs,ic,34.0,0.9477905026948555,0.0725905322315849,0.7766518924913551,0.9773174347297678,0.9814669947314499,0.9814669947314499,0.9814669947314499
select,bacs,identity,34.0,0.6956187315723475,0.5356977173080424,-0.009390600025653839,0.04544689506292343,0.9857664108276367,1.2129104137420654,1.3449337482452393
select,bacs,similarity,34.0,0.9756195176470587,0.04641855880942364,0.8539194000000001,1.0,1.0,1.0,1.0
select,bhvr,ic,36.0,0.9593553343414174,0.06342837383532675,0.7824620512211584,0.9814669947314499,0.9814669947314499,0.9814669947314499,0.9814669947314499
select,bhvr,identity,36.0,1.1571627722846136,0.2473411232407191,0.5598230361938477,1.1907824277877808,1.2089890241622925,1.2526146173477173,1.4791918992996216
select,bhvr,similarity,36.0,0.7936454666666667,0.08223968231221297,0.7260112000000001,0.7371711999999999,0.7753558,0.8027011,1.0
select,bpoc,ic,9.0,0.9751339649886902,0.020093027363031077,0.9295415167844596,0.9626207377378818,0.9864265200092392,0.9864265200092392,0.9892900925917917
select,bpoc,identity,9.0,1.3657568825615778,0.1589908390464457,1.077539086341858,1.2033125162124634,1.4520812034606934,1.4757139682769775,1.498953938484192
select,bpoc,similarity,9.0,0.8786693666666667,0.11714881417903894,0.749749,0.7864921,0.8137592,1.0,1.0
select,cell,ic,2.0,0.7111194151927656,0.07959927418462039,0.6548342286392932,0.6829768219160294,0.7111194151927656,0.7392620084695017,0.7674046017462379
select,cell,identity,2.0,1.159122109413147,0.3818182473164376,0.8891358375549316,1.0241289734840393,1.159122109413147,1.2941152453422546,1.4291083812713623
select,cell,similarity,2.0,0.8531522,0.20767415036465176,0.7063044,0.7797283,0.8531522,0.9265761,1.0
select,clna,ic,2.0,0.8851340871643951,0.08901121664113935,0.8221936522757807,0.8536638697200879,0.8851340871643951,0.9166043046087025,0.9480745220530097
select,clna,identity,2.0,1.0224561095237732,0.2698496651569412,0.8316435813903809,0.927049845457077,1.0224561095237732,1.1178623735904694,1.2132686376571655
select,clna,similarity,2.0,0.8890999,0.1568364254885324,0.7781998000000001,0.83364985,0.8890999,0.9445499500000001,1.0
select,dsyn,ic,1054.0,0.945207211221255,0.08904711982756963,0.6052890395290849,0.9460615829224711,0.9892900925917917,0.9938375008677794,0.9983197947322628
select,dsyn,identity,1054.0,0.8747474580218545,0.47743454895811044,-0.825237512588501,0.6182790547609329,0.948192834854126,1.3257458209991455,1.4896820783615112
select,dsyn,similarity,1054.0,0.9122112177419356,0.08003643406750781,0.7007277000000001,0.8567891000000001,0.9261041,1.0,1.0
select,fndg,ic,33.0,0.9568039655569779,0.057202911780069476,0.7302976775018746,0.9383862323327972,0.9843305673140025,0.9864265200092392,0.9918636504146402
select,fndg,identity,33.0,0.9279823912815615,0.4042382117667166,-0.2702769339084625,0.6704733371734619,1.0750198364257812,1.160948395729065,1.4586583375930786
select,fndg,similarity,33.0,0.8527179060606062,0.08422359365932942,0.7191612000000001,0.7784152,0.8540626,0.9332786,1.0
select,gngm,ic,11.0,0.9679957474651016,0.05417646845685343,0.804647548976095,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025
select,gngm,identity,11.0,1.1646909713745117,0.08677279464770436,0.9030611515045166,1.1908539533615112,1.1908539533615112,1.1908539533615112,1.1908539533615112
select,gngm,similarity,11.0,0.9361179818181817,0.024251220769347583,0.8629978,0.94343,0.94343,0.94343,0.94343
select,hops,ic,2.0,0.9843305673140025,0.0,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025
select,hops,identity,2.0,0.26575249433517456,0.11577709783148633,0.18388572335243225,0.2248191088438034,0.26575249433517456,0.3066858798265457,0.34761926531791687
select,hops,similarity,2.0,0.9078747,0.015302356430301927,0.8970543,0.9024645,0.9078747,0.9132849000000001,0.9186951000000001
select,horm,ic,11.0,0.961433928773329,0.06264740939188468,0.7738667839067731,0.9814669947314499,0.9814669947314499,0.9814669947314499,0.9864265200092392
select,horm,identity,11.0,0.5876518379558217,0.38055437251396446,0.2087564766407013,0.36788997054100037,0.36788997054100037,0.7917803525924683,1.4564391374588013
select,horm,similarity,11.0,0.9780622818181819,0.04930233470773605,0.8637756000000001,1.0,1.0,1.0,1.0
select,inpo,ic,1.0,0.9830189348663024,,0.9830189348663024,0.9830189348663024,0.9830189348663024,0.9830189348663024,0.9830189348663024
select,inpo,identity,1.0,1.4083880186080933,,1.4083880186080933,1.4083880186080933,1.4083880186080933,1.4083880186080933,1.4083880186080933
select,inpo,similarity,1.0,0.7906283999999999,,0.7906283999999999,0.7906283999999999,0.7906283999999999,0.7906283999999999,0.7906283999999999
select,medd,ic,1.0,0.9843305673140025,,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025
select,medd,identity,1.0,1.375291347503662,,1.375291347503662,1.375291347503662,1.375291347503662,1.375291347503662,1.375291347503662
